Estación: ,C19172,LAS MONITAS. CERRALVO
Variable: ,Temperatura del Aire (°C)
Longitud: ,99° 43' 21.1'',Latitud:,26° 08' 54.4''

Fecha,Promedio,Máximo,Mínimo
1988-09-26,25.5,31,20
1988-09-27,25.5,30,21
1988-09-28,26,30,22
1988-09-29,26,31,21
1988-09-30,24,30,18
1988-10-01,23.5,27,20
1988-10-02,22,25,19
1988-10-03,19,25,13
1988-10-04,19.5,25,14
1988-10-05,17.5,25,10
1988-10-06,21,26,16
1988-10-07,21,25,17
1988-10-08,20.5,26,15
1988-10-09,19.5,25,14
1988-10-10,19,24,14
1988-10-11,21.5,26,17
1988-10-12,21,27,15
1988-10-13,22,28,16
1988-10-14,19.5,27,12
1988-10-15,22.5,29,16
1988-10-16,23.5,28,19
1988-10-17,23.5,30,17
1988-10-18,23,29,17
1988-10-19,22,28,16
1988-10-20,23.5,30,17
1988-10-21,22.5,31,14
1988-10-22,22.5,30,15
1988-10-23,24,31,17
1988-10-24,22,29,15
1988-10-25,23.5,31,16
1988-10-26,23.5,30,17
1988-10-27,23.5,31,16
1988-10-28,22,29,15
1988-10-29,22.5,30,15
1988-10-30,21.5,31,12
1988-10-31,20.5,30,11
1989-03-01,17.5,30,5
1989-03-02,31,37,25
1989-03-04,11,16,6
1989-03-05,4.25,7,1.5
1989-03-06,8.5,11,6
1989-03-07,13.5,17,10
1989-03-08,21,27,15
1989-03-09,24.5,27,22
1989-03-10,18,21,15
1989-03-11,11.5,12,11
1989-03-12,11.5,12,11
1989-03-13,23,35,11
1989-03-14,10.5,18,3
1989-03-15,19.5,24,15
1989-03-16,19,22,16
1989-03-17,17.5,20,15
1989-03-18,20,21,19
1989-03-19,17,20,14
1989-03-20,15,18,12
1989-03-21,11,15,7
1989-03-22,10,14,6
1989-03-23,10,15,5
1989-03-24,17.5,20,15
1989-03-25,19,25,13
1989-03-26,24,26,22
1989-03-27,21,24,18
1989-03-28,19,20,18
1989-03-29,15.5,16,15
1989-03-30,15.5,18,13
1989-04-01,15.5,17,14
1989-04-02,16,18,14
1989-04-03,21,26,16
1989-04-04,22,27,17
1989-04-05,18,22,14
1989-04-06,16.5,18,15
1989-04-07,20.5,29,12
1989-04-08,22,25,19
1989-04-09,15.5,19,12
1989-04-10,17,26,8
1989-04-11,15.5,18,13
1989-04-12,19,26,12
1989-04-13,18,20,16
1989-04-14,16,18,14
1989-04-15,17,22,12
1989-04-16,18,20,16
1989-04-17,18.5,20,17
1989-04-18,18,22,14
1989-04-19,19.5,22,17
1989-04-20,21.5,26,17
1989-04-21,24.5,27,22
1989-04-22,21,24,18
1989-04-23,20,22,18
1989-04-24,21,25,17
1989-04-25,23,25,21
1989-04-26,20.5,24,17
1989-04-27,23.5,28,19
1989-04-28,22,25,19
1989-04-29,21.5,22,21
1989-05-01,27.5,30,25
1989-05-02,27,28,26
1989-05-03,24.5,28,21
1989-05-04,25,28,22
1989-05-05,25.5,28,23
1989-05-06,25,28,22
1989-05-07,25,30,20
1989-05-08,24.5,28,21
1989-05-09,23,25,21
1989-05-10,18.5,20,17
1989-05-11,20,28,12
1989-05-12,24,28,20
1989-05-13,23,26,20
1989-05-14,19,24,14
1989-05-15,24,30,18
1989-05-16,23,25,21
1989-05-17,20,21,19
1989-05-18,18,24,12
1989-05-19,24.5,30,19
1989-05-20,27,30,24
1989-05-21,24.5,25,24
1989-05-22,25,30,20
1989-05-23,27,30,24
1989-05-24,24.5,25,24
1989-05-25,26,30,22
1989-05-26,26,30,22
1989-05-27,23,25,21
1989-05-28,27,30,24
1989-06-01,22.5,26,19
1989-06-02,21,25,17
1989-06-03,22.5,25,20
1989-06-04,21,24,18
1989-06-05,21.5,24,19
1989-06-06,22,25,19
1989-06-07,23.5,28,19
1989-06-08,23.5,27,20
1989-06-09,23.5,26,21
1989-06-10,24,26,22
1989-06-11,23,25,21
1989-06-12,23,25,21
1989-06-13,17,22,12
1989-06-14,21,23,19
1989-06-15,21.5,24,19
1989-06-16,21,23,19
1989-06-17,21,25,17
1989-06-18,23.5,28,19
1989-06-19,24.5,26,23
1989-06-20,26,30,22
1989-06-21,26.5,30,23
1989-06-22,25,28,22
1989-06-23,23.5,28,19
1989-06-24,21.5,24,19
1989-06-25,21.5,28,15
1989-06-26,25,28,22
1989-06-27,22,24,20
1989-06-28,25,30,20
1989-06-29,28,34,22
1989-08-01,31,36,26
1989-08-02,30.5,36,25
1989-08-03,30.5,35,26
1989-08-04,29,35,23
1989-08-05,29.5,34,25
1989-08-06,28.5,33,24
1989-08-07,29,33,25
1989-08-08,28,32,24
1989-08-09,28,33,23
1989-08-10,29,35,23
1989-08-11,29.5,34,25
1989-08-12,29,34,24
1989-08-13,29,36,22
1989-08-14,27.5,33,22
1989-08-15,27.5,32,23
1989-08-16,27.5,33,22
1989-08-17,28.5,34,23
1989-08-18,28,32,24
1989-08-19,28,34,22
1989-08-20,29.5,35,24
1989-08-21,28.5,33,24
1989-08-22,27,32,22
1989-08-23,28.5,35,22
1989-08-24,29.5,35,24
1989-08-25,28.5,33,24
1989-08-26,29.5,35,24
1989-08-27,28.5,32,25
1989-08-28,29.5,37,22
1989-08-29,29,32,26
1989-08-30,28,34,22
1989-09-01,31.5,38,25
1989-09-02,30,38,22
1989-09-03,31,37,25
1989-09-04,32,37,27
1989-09-05,31,37,25
1989-09-06,30,36,24
1989-09-07,30,35,25
1989-09-08,30.5,37,24
1989-09-09,31,38,24
1989-09-10,30,37,23
1989-09-11,30.5,38,23
1989-09-12,28.5,32,25
1989-09-13,29.5,36,23
1989-09-14,23,27,19
1989-09-15,24.5,29,20
1989-09-16,27.5,32,23
1989-09-17,27.5,33,22
1989-09-18,27,33,21
1989-09-19,28,33,23
1989-09-20,28,34,22
1989-09-21,29,34,24
1989-09-22,26.5,30,23
1989-09-23,25.5,29,22
1989-09-24,19.5,24,15
1989-09-25,20,28,12
1989-09-26,19,27,11
1989-09-27,21,29,13
1989-09-28,22.5,30,15
1989-09-29,21.5,31,12
1989-10-01,19,26,12
1989-10-02,21,26,16
1989-10-03,18,22,14
1989-10-04,27,32,22
1989-10-05,27,32,22
1989-10-06,22.5,23,22
1989-10-07,21,23,19
1989-10-08,17.5,19,16
1989-10-09,17,18,16
1989-10-10,14.5,19,10
1989-10-11,11,12,10
1989-10-12,13.5,16,11
1989-10-13,14.5,16,13
1989-10-14,15.5,16,15
1989-10-15,16,17,15
1989-10-16,15.5,17,14
1989-10-17,15,17,13
1989-10-18,14.5,17,12
1989-10-19,8.5,12,5
1989-10-20,8.5,12,5
1989-10-21,13,14,12
1989-10-22,14,17,11
1989-10-23,18.5,20,17
1989-10-24,20.5,21,20
1989-10-25,20.5,21,20
1989-10-26,18.5,20,17
1989-10-27,23.5,28,19
1989-10-28,20,21,19
1989-10-29,20,21,19
1989-10-30,18,19,17
1989-10-31,17.5,20,15
1990-01-01,10.5,14,7
1990-01-02,11,17,5
1990-01-03,13,17,9
1990-01-04,14.5,16,13
1990-01-05,12.5,16,9
1990-01-06,8,9,7
1990-01-07,7.5,10,5
1990-01-08,8.7,11,6.4
1990-01-09,10.5,13,8
1990-01-10,12.5,16,9
1990-01-11,14,16,12
1990-01-12,12.5,15,10
1990-01-13,10.5,14,7
1990-01-14,13.5,18,9
1990-01-15,15,18,12
1990-01-16,16.5,19,14
1990-01-17,16,19,13
1990-01-18,16.5,20,13
1990-01-19,15.5,16,15
1990-01-20,12,14,10
1990-01-21,10.5,12,9
1990-01-22,11.5,16,7
1990-01-23,13,18,8
1990-01-24,13.5,16,11
1990-01-25,11.5,14,9
1990-01-26,13,17,9
1990-01-27,14.5,18,11
1990-01-28,15,19,11
1990-01-29,13.5,16,11
1990-01-30,11.5,15,8
1990-01-31,14,19,9
1990-02-01,14,15,13
1990-02-02,13.5,16,11
1990-02-03,13,14,12
1990-02-04,11,16,6
1990-02-05,13,18,8
1990-02-06,18.5,25,12
1990-02-07,16.5,23,10
1990-02-08,17,21,13
1990-02-09,19.5,20,19
1990-02-10,18,22,14
1990-02-11,20.5,25,16
1990-02-12,19,20,18
1990-02-13,19.5,23,16
1990-02-14,21.5,26,17
1990-02-15,16.5,20,13
1990-02-16,14.5,15,14
1990-02-17,12.5,14,11
1990-02-18,14,16,12
1990-02-19,16.5,20,13
1990-02-20,14.5,15,14
1990-02-21,13.5,15,12
1990-02-22,14.5,17,12
1990-02-23,14.5,18,11
1990-02-24,15.5,18,13
1990-02-25,18.5,22,15
1990-02-26,19.5,22,17
1990-02-27,19.5,22,17
1990-02-28,21.5,25,18
1990-03-01,17.5,20,15
1990-03-02,20,25,15
1990-03-03,19.5,28,11
1990-03-04,18,26,10
1990-03-05,23.5,27,20
1990-03-06,24.5,29,20
1990-03-07,22.5,25,20
1990-03-08,24.5,30,19
1990-03-09,27,35,19
1990-03-10,24.5,27,22
1990-03-11,22,24,20
1990-03-12,19.5,20,19
1990-03-13,18.5,20,17
1990-03-14,18,19,17
1990-03-15,18,20,16
1990-03-16,19.5,22,17
1990-03-17,22,26,18
1990-03-18,24,28,20
1990-03-19,23.5,31,16
1990-03-20,24.5,30,19
1990-03-21,28.5,32,25
1990-03-22,26,27,25
1990-03-23,23,26,20
1990-03-24,21.5,23,20
1990-03-25,21.5,24,19
1990-03-26,22,24,20
1990-03-27,22.5,25,20
1990-03-28,23,27,19
1990-03-29,23,26,20
1990-03-30,24.5,27,22
1990-03-31,24.5,28,21
1990-04-01,17.5,20,15
1990-04-02,18,20,16
1990-04-03,17.5,19,16
1990-04-04,18,20,16
1990-04-05,18,20,16
1990-04-06,17.5,19,16
1990-04-07,15.5,19,12
1990-04-08,17,20,14
1990-04-09,18,20,16
1990-04-10,18,20,16
1990-04-11,18,20,16
1990-04-12,18,20,16
1990-04-13,18.5,23,14
1990-04-14,18.5,21,16
1990-04-15,19.5,22,17
1990-04-16,19,21,17
1990-04-17,19.5,21,18
1990-04-18,19.5,21,18
1990-04-19,19.5,21,18
1990-04-20,19,20,18
1990-04-21,19,21,17
1990-04-22,19,21,17
1990-04-23,20,23,17
1990-04-24,20,22,18
1990-04-25,20.5,23,18
1990-04-26,19.5,21,18
1990-04-27,22.5,27,18
1990-04-28,21.5,23,20
1990-04-29,23.5,28,19
1990-04-30,23,26,20
1990-05-01,22,24,20
1990-05-02,21.5,24,19
1990-05-03,22.5,24,21
1990-05-04,21,23,19
1990-05-05,19.5,21,18
1990-05-06,19.5,21,18
1990-05-07,19.5,21,18
1990-05-08,20,22,18
1990-05-09,19.5,21,18
1990-05-10,20,22,18
1990-05-11,23,28,18
1990-05-12,22,24,20
1990-05-13,22.5,25,20
1990-05-14,21.5,23,20
1990-05-15,22.5,26,19
1990-05-16,22,24,20
1990-05-17,22,24,20
1990-05-18,22.5,25,20
1990-05-19,23,26,20
1990-05-20,22.5,25,20
1990-05-21,22.5,25,20
1990-05-22,22,24,20
1990-05-23,21.5,23,20
1990-05-24,21.5,23,20
1990-05-25,22.5,25,20
1990-05-26,22,24,20
1990-05-27,23.5,27,20
1990-05-28,25,28,22
1990-05-29,23,27,19
1990-05-30,24.5,27,22
1990-05-31,24.5,27,22
1990-06-01,24.5,27,22
1990-06-02,23.5,25,22
1990-06-03,22.5,25,20
1990-06-04,23.5,27,20
1990-06-05,23.5,25,22
1990-06-06,22.5,25,20
1990-06-07,23,26,20
1990-06-08,25.5,30,21
1990-06-09,31,38,24
1990-06-10,33,38,28
1990-06-11,34,38,30
1990-06-12,34,39,29
1990-06-13,35,39,31
1990-06-14,34.5,38,31
1990-06-15,34,39,29
1990-06-16,35.5,40,31
1990-06-17,36,40,32
1990-06-18,36,39,33
1990-06-19,34.5,38,31
1990-06-20,34.5,39,30
1990-06-21,35,38,32
1990-06-22,36.5,40,33
1990-06-23,38,42,34
1990-06-24,36,40,32
1990-06-25,37.5,40,35
1990-06-26,36.5,38,35
1990-06-27,33.5,35,32
1990-06-28,30.5,32,29
1990-06-29,31,33,29
1990-06-30,31.5,35,28
1990-07-01,23,26,20
1990-07-02,23.5,29,18
1990-07-03,25,29,21
1990-07-04,24.5,28,21
1990-07-05,25,30,20
1990-07-06,25,28,22
1990-07-07,23.5,27,20
1990-07-08,25,31,19
1990-07-09,25,28,22
1990-07-10,25,30,20
1990-07-11,26,30,22
1990-07-12,27.5,33,22
1990-07-13,29,33,25
1990-07-14,27,29,25
1990-07-15,26,31,21
1990-07-16,26,29,23
1990-07-17,25,29,21
1990-07-18,25,29,21
1990-07-19,25,29,21
1990-07-20,25.5,30,21
1990-07-21,25.5,29,22
1990-07-22,25,29,21
1990-07-23,25,30,20
1990-07-24,26,30,22
1990-07-25,26,29,23
1990-07-26,25.5,30,21
1990-07-27,26.5,31,22
1990-07-28,27.5,32,23
1990-07-29,27.5,31,24
1990-07-30,26,29,23
1990-07-31,26,31,21
1990-08-01,27,33,21
1990-08-02,27.5,34,21
1990-08-03,27.5,33,22
1990-08-04,27.5,36,19
1990-08-05,27.5,36,19
1990-08-06,28,37,19
1990-08-07,25.5,33,18
1990-08-08,23.5,28,19
1990-08-09,23.5,28,19
1990-08-10,25,30,20
1990-08-11,24.5,30,19
1990-08-12,24.5,30,19
1990-08-13,26,33,19
1990-08-14,25.65,33.3,18
1990-08-15,26.5,35,18
1990-08-16,26,33,19
1990-08-17,26.5,35,18
1990-08-18,27.5,35,20
1990-08-19,28.5,37,20
1990-08-20,27.5,37,18
1990-08-21,26.5,35,18
1990-08-22,27,36,18
1990-08-23,27.5,37,18
1990-08-24,27.5,37,18
1990-08-25,23,27,19
1990-08-26,28.5,38,19
1990-08-27,28,38,18
1990-08-28,28,37,19
1990-08-29,23,28,18
1990-08-30,22.5,28,17
1990-08-31,26,35,17
1990-09-01,28,34,22
1990-09-02,28.5,35,22
1990-09-03,28.5,34,23
1990-09-04,28.5,37,20
1990-09-05,28.5,37,20
1990-09-06,29,38,20
1990-09-07,26.5,34,19
1990-09-08,24.5,29,20
1990-09-09,24.5,29,20
1990-09-10,26,31,21
1990-09-11,25.5,31,20
1990-09-12,25.5,31,20
1990-09-13,27,34,20
1990-09-14,27,34,20
1990-09-15,28,36,20
1990-09-16,26.5,34,19
1990-09-17,27.5,36,19
1990-09-18,28.5,36,21
1990-09-19,29.5,38,21
1990-09-20,28.5,38,19
1990-09-21,27.5,36,19
1990-09-22,28,37,19
1990-09-23,28.5,38,19
1990-09-24,28.5,38,19
1990-09-25,29,38,20
1990-09-26,29,38,20
1990-09-27,28.5,38,19
1990-09-28,23.5,28,19
1990-09-29,24,29,19
1990-09-30,24,29,19
1990-10-01,23.5,31,16
1990-10-02,22.5,28,17
1990-10-03,23.5,30,17
1990-10-04,22.5,31,14
1990-10-05,22.5,31,14
1990-10-06,23,31,15
1990-10-07,23,31,15
1990-10-08,21,28,14
1990-10-09,21.5,28,15
1990-10-10,19.5,27,12
1990-10-11,19.5,27,12
1990-10-12,20.5,27,14
1990-10-13,22,30,14
1990-10-14,23,31,15
1990-10-15,23.5,32,15
1990-10-16,23.5,31,16
1990-10-17,24,32,16
1990-10-18,22.5,30,15
1990-10-19,23.5,31,16
1990-10-20,22,28,16
1990-10-21,23,28,18
1990-10-22,21,24,18
1990-10-23,19,24,14
1990-10-24,18,22,14
1990-10-25,18.5,23,14
1990-10-26,22,30,14
1990-10-27,22.5,29,16
1990-10-28,22.5,29,16
1990-10-29,22,28,16
1990-10-30,21,28,14
1990-10-31,21.5,29,14
1995-02-01,15.5,25,6
1995-02-02,16,28,4
1995-02-03,16.5,30,3
1995-02-04,18.5,32,5
1995-02-05,21,34,8
1995-02-06,20.5,31,10
1995-02-07,20,28,12
1995-02-08,17.5,30,5
1995-02-09,19.5,32,7
1995-02-10,20,30,10
1995-02-11,22,32,12
1995-02-12,18.5,30,7
1995-02-13,18.5,31,6
1995-02-14,18,29,7
1995-02-15,18,28,8
1995-02-16,19,29,9
1995-02-17,18,28,8
1995-02-18,19.5,30,9
1995-02-19,21,32,10
1995-02-20,21,30,12
1995-02-21,21,32,10
1995-02-22,20.5,35,6
1995-02-23,21,32,10
1995-02-24,19.5,30,9
1995-02-25,18,28,8
1995-02-26,17,29,5
1995-02-27,21.5,36,7
1995-02-28,16,25,7
1995-03-01,18,28,8
1995-03-02,18,29,7
1995-03-03,9,12,6
1995-03-04,17.5,29,6
1995-03-05,17.5,27,8
1995-03-06,17.5,29,6
1995-03-07,15,22,8
1995-03-08,12,17,7
1995-03-09,12,22,2
1995-03-10,14,25,3
1995-03-11,15.5,27,4
1995-03-12,17.5,30,5
1995-03-13,20,28,12
1995-03-14,19.5,29,10
1995-03-15,19,30,8
1995-03-16,18,29,7
1995-03-17,18.5,29,8
1995-03-18,19,30,8
1995-03-19,20.5,32,9
1995-03-20,23.5,35,12
1995-03-21,23.5,32,15
1995-03-22,25.5,35,16
1995-03-23,26,34,18
1995-03-24,25.5,35,16
1995-03-25,24.5,37,12
1995-03-26,24,38,10
1995-03-27,22,35,9
1995-03-28,18.5,25,12
1995-03-29,16.5,23,10
1995-03-30,17.5,25,10
1995-03-31,17.5,23,12
1995-04-01,15,20,10
1995-04-02,15.5,22,9
1995-04-03,17.5,25,10
1995-04-04,21,30,12
1995-04-05,21,28,14
1995-04-06,19.5,29,10
1995-04-07,20.5,30,11
1995-04-08,22,34,10
1995-04-09,24,36,12
1995-04-10,23.5,37,10
1995-04-11,22,32,12
1995-04-12,22.5,35,10
1995-04-13,22.5,34,11
1995-04-14,20.5,32,9
1995-04-15,19,30,8
1995-04-16,27,36,18
1995-04-17,28,36,20
1995-04-18,25.5,35,16
1995-04-19,25.5,38,13
1995-04-20,26,37,15
1995-04-21,26,36,16
1995-04-22,28.5,39,18
1995-04-23,26.5,34,19
1995-04-24,21,28,14
1995-04-25,16.5,23,10
1995-04-26,20.5,32,9
1995-04-27,22.5,33,12
1995-04-28,25.5,36,15
1995-04-29,27.5,37,18
1995-04-30,26,36,16
2001-06-16,30,40,20
2001-06-17,30.5,36,25
2001-06-18,27.5,32,23
2001-06-19,29.5,33,26
2001-06-20,27.5,33,22
2001-06-21,31,36,26
2001-06-22,31,35,27
2001-06-23,28.5,34,23
2001-06-24,30,37,23
2001-06-25,32.5,44,21
2001-06-26,30.5,37,24
2001-06-27,28.5,34,23
2001-06-28,29.5,36,23
2001-06-29,29.5,35,24
2001-06-30,28.5,34,23
2001-07-01,31,36,26
