Estación: ,LasEnramadas,Parámetro: ,GastoEnRio
Longitud: ,99° 30' 25.38'',Latitud:,25° 30' 01.62''

Fecha,Valor
2013-05-17 08:00,14.638
2013-05-17 08:10,14.602
2013-05-17 08:20,14.602
2013-05-17 08:30,14.602
2013-05-17 08:40,14.566
2013-05-17 08:50,14.531
2013-05-17 09:00,14.495
2013-05-17 09:10,14.495
2013-05-17 09:20,14.46
2013-05-17 09:30,14.46
2013-05-17 09:40,14.424
2013-05-17 09:50,14.389
2013-05-17 10:00,14.389
2013-05-17 10:10,14.353
2013-05-17 10:20,14.353
2013-05-17 10:30,14.318
2013-05-17 10:40,14.318
2013-05-17 10:50,14.283
2013-05-17 11:00,14.247
2013-05-17 11:10,14.247
2013-05-17 11:20,14.212
2013-05-17 11:30,14.212
2013-05-17 11:40,14.212
2013-05-17 11:50,14.177
2013-05-17 12:00,14.177
2013-05-17 12:10,14.142
2013-05-17 12:20,14.106
2013-05-17 12:30,14.106
2013-05-17 12:40,14.106
2013-05-17 12:50,14.071
2013-05-17 13:00,14.071
2013-05-17 13:10,14.071
2013-05-17 13:20,14.071
2013-05-17 13:30,14.071
2013-05-17 13:40,14.071
2013-05-17 13:50,14.071
2013-05-17 14:00,14.071
2013-05-17 14:10,14.071
2013-05-17 14:20,14.071
2013-05-17 14:30,14.071
2013-05-17 14:40,14.071
2013-05-17 14:50,14.071
2013-05-17 15:00,14.071
2013-05-17 15:10,14.071
2013-05-17 15:20,14.071
2013-05-17 15:30,14.036
2013-05-17 15:40,14.036
2013-05-17 15:50,14.036
2013-05-17 16:00,14.036
2013-05-17 16:10,13.966
2013-05-17 16:20,13.931
2013-05-17 16:30,13.931
2013-05-17 16:40,13.931
2013-05-17 16:50,13.931
2013-05-17 17:00,13.896
2013-05-17 17:10,13.896
2013-05-17 17:20,13.896
2013-05-17 17:30,13.896
2013-05-17 17:40,13.862
2013-05-17 17:50,13.827
2013-05-17 18:00,13.827
2013-05-17 18:10,13.792
2013-05-17 18:20,13.792
2013-05-17 18:30,13.757
2013-05-17 18:40,13.757
2013-05-17 18:50,13.757
2013-05-17 19:00,13.687
2013-05-17 19:10,13.687
2013-05-17 19:20,13.687
2013-05-17 19:30,13.653
2013-05-17 19:40,13.653
2013-05-17 19:50,13.618
2013-05-17 20:00,13.618
2013-05-17 20:10,13.584
2013-05-17 20:20,13.549
2013-05-17 20:30,13.549
2013-05-17 20:40,13.514
2013-05-17 20:50,13.514
2013-05-17 21:00,13.514
2013-05-17 21:10,13.514
2013-05-17 21:20,13.48
2013-05-17 21:30,13.48
2013-05-17 21:40,13.48
2013-05-17 21:50,13.48
2013-05-17 22:00,13.411
2013-05-17 22:10,13.376
2013-05-17 22:20,13.376
2013-05-17 22:30,13.376
2013-05-17 22:40,13.376
2013-05-17 22:50,13.376
2013-05-17 23:00,13.342
2013-05-17 23:10,13.342
2013-05-17 23:20,13.342
2013-05-17 23:30,13.342
2013-05-17 23:40,13.342
2013-05-17 23:50,13.308
2013-05-18 00:00,13.273
2013-05-18 00:10,13.273
2013-05-18 00:20,13.239
2013-05-18 00:30,13.239
2013-05-18 00:40,13.205
2013-05-18 00:50,13.205
2013-05-18 01:00,13.205
2013-05-18 01:10,13.205
2013-05-18 01:20,13.205
2013-05-18 01:30,13.137
2013-05-18 01:40,13.137
2013-05-18 01:50,13.137
2013-05-18 02:00,13.137
2013-05-18 02:10,13.137
2013-05-18 02:20,13.102
2013-05-18 02:30,13.102
2013-05-18 02:40,13.102
2013-05-18 02:50,13.068
2013-05-18 03:00,13.068
2013-05-18 03:10,13.068
2013-05-18 03:20,13.034
2013-05-18 03:30,13
2013-05-18 03:40,13
2013-05-18 03:50,13
2013-05-18 04:00,12.966
2013-05-18 04:10,12.966
2013-05-18 04:20,12.966
2013-05-18 04:30,12.966
2013-05-18 04:40,12.966
2013-05-18 04:50,12.932
2013-05-18 05:00,12.932
2013-05-18 05:10,12.932
2013-05-18 05:20,12.898
2013-05-18 05:30,12.865
2013-05-18 05:40,12.865
2013-05-18 05:50,12.831
2013-05-18 06:00,12.831
2013-05-18 06:10,12.831
2013-05-18 06:20,12.831
2013-05-18 06:30,12.831
2013-05-18 06:40,12.831
2013-05-18 06:50,12.797
2013-05-18 07:00,12.797
2013-05-18 07:10,12.797
2013-05-18 07:20,12.797
2013-05-18 07:30,12.797
2013-05-18 07:40,12.763
2013-05-18 07:50,12.729
2013-05-18 08:00,12.729
2013-05-18 08:10,12.729
2013-05-18 08:20,12.695
2013-05-18 08:30,12.695
2013-05-18 08:40,12.661
2013-05-18 08:50,12.661
2013-05-18 09:00,12.661
2013-05-18 09:10,12.661
2013-05-18 09:20,12.594
2013-05-18 09:30,12.594
2013-05-18 09:40,12.594
2013-05-18 09:50,12.594
2013-05-18 10:00,12.561
2013-05-18 10:10,12.561
2013-05-18 10:20,12.561
2013-05-18 10:30,12.527
2013-05-18 10:40,12.527
2013-05-18 10:50,12.494
2013-05-18 11:00,12.46
2013-05-18 11:10,12.46
2013-05-18 11:20,12.46
2013-05-18 11:30,12.427
2013-05-18 11:40,12.427
2013-05-18 11:50,12.427
2013-05-18 12:00,12.427
2013-05-18 12:10,12.427
2013-05-18 12:20,12.393
2013-05-18 12:30,12.393
2013-05-18 12:40,12.393
2013-05-18 12:50,12.393
2013-05-18 13:00,12.327
2013-05-18 13:10,12.294
2013-05-18 13:20,12.194
2013-05-18 13:30,12.194
2013-05-18 13:40,12.194
2013-05-18 13:50,12.227
2013-05-18 14:00,12.227
2013-05-18 14:10,12.227
2013-05-18 14:20,12.194
2013-05-18 14:30,12.194
2013-05-18 14:40,12.194
2013-05-18 14:50,12.128
2013-05-18 15:00,12.094
2013-05-18 15:10,12.094
2013-05-18 15:20,12.094
2013-05-18 15:30,12.094
2013-05-18 15:40,12.094
2013-05-18 15:50,12.094
2013-05-18 16:00,12.061
2013-05-18 16:10,12.061
2013-05-18 16:20,12.061
2013-05-18 16:30,12.061
2013-05-18 16:40,12.061
2013-05-18 16:50,12.061
2013-05-18 17:00,12.061
2013-05-18 17:10,12.061
2013-05-18 17:20,12.061
2013-05-18 17:30,12.061
2013-05-18 17:40,12.028
2013-05-18 17:50,12.028
2013-05-18 18:00,12.028
2013-05-18 18:10,12.028
2013-05-18 18:20,11.962
2013-05-18 18:30,11.93
2013-05-18 18:40,11.93
2013-05-18 18:50,11.93
2013-05-18 19:00,11.897
2013-05-18 19:10,11.897
2013-05-18 19:20,11.831
2013-05-18 19:30,11.798
2013-05-18 19:40,11.766
2013-05-18 19:50,11.733
2013-05-18 20:00,11.7
2013-05-18 20:10,11.668
2013-05-18 20:20,11.635
2013-05-18 20:30,11.603
2013-05-18 20:40,11.57
2013-05-18 20:50,11.538
2013-05-18 21:00,11.538
2013-05-18 21:10,11.538
2013-05-18 21:20,11.506
2013-05-18 21:30,11.506
2013-05-18 21:40,11.506
2013-05-18 21:50,11.473
2013-05-18 22:00,11.441
2013-05-18 22:10,11.441
2013-05-18 22:20,11.441
2013-05-18 22:30,11.441
2013-05-18 22:40,11.441
2013-05-18 22:50,11.441
2013-05-18 23:00,11.441
2013-05-18 23:10,11.441
2013-05-18 23:20,11.441
2013-05-18 23:30,11.441
2013-05-18 23:40,11.506
2013-05-18 23:50,11.506
2013-05-19 00:00,11.506
2013-05-19 00:10,11.506
2013-05-19 00:20,11.506
2013-05-19 00:30,11.538
2013-05-19 00:40,11.538
2013-05-19 00:50,11.538
2013-05-19 01:00,11.538
2013-05-19 01:10,11.538
2013-05-19 01:20,11.538
2013-05-19 01:30,11.538
2013-05-19 01:40,11.538
2013-05-19 01:50,11.57
2013-05-19 02:00,11.57
2013-05-19 02:10,11.57
2013-05-19 02:20,11.57
2013-05-19 02:30,11.57
2013-05-19 02:40,11.57
2013-05-19 02:50,11.57
2013-05-19 03:00,11.57
2013-05-19 03:10,11.57
2013-05-19 03:20,11.57
2013-05-19 03:30,11.57
2013-05-19 03:40,11.57
2013-05-19 03:50,11.57
2013-05-19 04:00,11.57
2013-05-19 04:10,11.57
2013-05-19 04:20,11.57
2013-05-19 04:30,11.57
2013-05-19 04:40,11.57
2013-05-19 04:50,11.57
2013-05-19 05:00,11.57
2013-05-19 05:10,11.57
2013-05-19 05:20,11.57
2013-05-19 05:30,11.57
2013-05-19 05:40,11.57
2013-05-19 05:50,11.57
2013-05-19 06:00,11.57
2013-05-19 06:10,11.57
2013-05-19 06:20,11.57
2013-05-19 06:30,11.57
2013-05-19 06:40,11.57
2013-05-19 06:50,11.57
2013-05-19 07:00,11.538
2013-05-19 07:10,11.538
2013-05-19 07:20,11.538
2013-05-19 07:30,11.538
2013-05-19 07:40,11.538
2013-05-19 07:50,11.538
2013-05-19 08:00,11.538
2013-05-19 08:10,11.538
2013-05-19 08:20,11.538
2013-05-19 08:30,11.538
2013-05-19 08:40,11.538
2013-05-19 08:50,11.506
2013-05-19 09:00,11.506
2013-05-19 09:10,11.506
2013-05-19 09:20,11.506
2013-05-19 09:30,11.506
2013-05-19 09:40,11.506
2013-05-19 09:50,11.506
2013-05-19 10:00,11.441
2013-05-19 10:10,11.441
2013-05-19 10:20,11.441
2013-05-19 10:30,11.408
2013-05-19 10:40,11.408
2013-05-19 10:50,11.408
2013-05-19 11:00,11.408
2013-05-19 11:10,11.408
2013-05-19 11:20,11.408
2013-05-19 11:30,11.408
2013-05-19 11:40,11.408
2013-05-19 11:50,11.408
2013-05-19 12:00,11.408
2013-05-19 12:10,11.376
2013-05-19 12:20,11.376
2013-05-19 12:30,11.376
2013-05-19 12:40,11.376
2013-05-19 12:50,11.376
2013-05-19 13:00,11.376
2013-05-19 13:10,11.376
2013-05-19 13:20,11.376
2013-05-19 13:30,11.376
2013-05-19 13:40,11.376
2013-05-19 13:50,11.376
2013-05-19 14:00,11.376
2013-05-19 14:10,11.312
2013-05-19 14:20,11.312
2013-05-19 14:30,11.312
2013-05-19 14:40,11.312
2013-05-19 14:50,11.312
2013-05-19 15:00,11.312
2013-05-19 15:10,11.312
2013-05-19 15:20,11.312
2013-05-19 15:30,11.312
2013-05-19 15:40,11.28
2013-05-19 15:50,11.28
2013-05-19 16:00,11.248
2013-05-19 16:10,11.248
2013-05-19 16:20,11.248
2013-05-19 16:30,11.248
2013-05-19 16:40,11.248
2013-05-19 16:50,11.248
2013-05-19 17:00,11.248
2013-05-19 17:10,11.248
2013-05-19 17:20,11.248
2013-05-19 17:30,11.248
2013-05-19 17:40,11.248
2013-05-19 17:50,11.248
2013-05-19 18:00,11.248
2013-05-19 18:10,11.248
2013-05-19 18:20,11.248
2013-05-19 18:30,11.248
2013-05-19 18:40,11.183
2013-05-19 18:50,11.183
2013-05-19 19:00,11.183
2013-05-19 19:10,11.183
2013-05-19 19:20,11.183
2013-05-19 19:30,11.183
2013-05-19 19:40,11.183
2013-05-19 19:50,11.183
2013-05-19 20:00,11.183
2013-05-19 20:10,11.183
2013-05-19 20:20,11.183
2013-05-19 20:30,11.183
2013-05-19 20:40,11.183
2013-05-19 20:50,11.183
2013-05-19 21:00,11.183
2013-05-19 21:10,11.183
2013-05-19 21:20,11.183
2013-05-19 21:30,11.183
2013-05-19 21:40,11.183
2013-05-19 21:50,11.183
2013-05-19 22:00,11.183
2013-05-19 22:10,11.183
2013-05-19 22:20,11.183
2013-05-19 22:30,11.183
2013-05-19 22:40,11.183
2013-05-19 22:50,11.183
2013-05-19 23:00,11.183
2013-05-19 23:10,11.183
2013-05-19 23:20,11.183
2013-05-19 23:30,11.183
2013-05-19 23:40,11.183
2013-05-19 23:50,11.183
2013-05-20 00:00,11.183
2013-05-20 00:10,11.183
2013-05-20 00:20,11.183
2013-05-20 00:30,11.183
2013-05-20 00:40,11.183
2013-05-20 00:50,11.183
2013-05-20 01:00,11.183
2013-05-20 01:10,11.183
2013-05-20 01:20,11.183
2013-05-20 01:30,11.183
2013-05-20 01:40,11.183
2013-05-20 01:50,11.183
2013-05-20 02:00,11.183
2013-05-20 02:10,11.151
2013-05-20 02:20,11.151
2013-05-20 02:30,11.151
2013-05-20 02:40,11.151
2013-05-20 02:50,11.151
2013-05-20 03:00,11.151
2013-05-20 03:10,11.151
2013-05-20 03:20,11.151
2013-05-20 03:30,11.151
2013-05-20 03:40,11.151
2013-05-20 03:50,11.151
2013-05-20 04:00,11.151
2013-05-20 04:10,11.151
2013-05-20 04:20,11.151
2013-05-20 04:30,11.151
2013-05-20 04:40,11.151
2013-05-20 04:50,11.151
2013-05-20 05:00,11.151
2013-05-20 05:10,11.151
2013-05-20 05:20,11.151
2013-05-20 05:30,11.151
2013-05-20 05:40,11.151
2013-05-20 05:50,11.151
2013-05-20 06:00,11.151
2013-05-20 06:10,11.151
2013-05-20 06:20,11.119
2013-05-20 06:30,11.119
2013-05-20 06:40,11.119
2013-05-20 06:50,11.119
2013-05-20 07:00,11.119
2013-05-20 07:10,11.119
2013-05-20 07:20,11.119
2013-05-20 07:30,11.119
2013-05-20 07:40,11.119
2013-05-20 07:50,11.119
2013-05-20 08:00,11.119
2013-05-20 08:10,11.119
2013-05-20 08:20,11.119
2013-05-20 08:30,11.087
2013-05-20 08:40,11.055
2013-05-20 08:50,11.055
2013-05-20 09:00,11.023
2013-05-20 09:10,11.023
2013-05-20 09:20,11.023
2013-05-20 09:30,11.055
2013-05-20 09:40,11.055
2013-05-20 09:50,11.055
2013-05-20 10:00,11.055
2013-05-20 10:10,11.023
2013-05-20 10:20,11.023
2013-05-20 10:30,10.991
2013-05-20 10:40,10.991
2013-05-20 10:50,10.991
2013-05-20 11:00,10.991
2013-05-20 11:10,10.991
2013-05-20 11:20,10.928
2013-05-20 11:30,10.991
2013-05-20 11:40,10.991
2013-05-20 11:50,10.991
2013-05-20 12:00,10.991
2013-05-20 12:10,10.991
2013-05-20 12:20,10.991
2013-05-20 12:30,10.991
2013-05-20 12:40,10.991
2013-05-20 12:50,10.991
2013-05-20 13:00,10.991
2013-05-20 13:10,10.991
2013-05-20 13:20,10.991
2013-05-20 13:30,10.991
2013-05-20 13:40,10.991
2013-05-20 13:50,10.991
2013-05-20 14:00,10.991
2013-05-20 14:10,10.928
2013-05-20 14:20,10.928
2013-05-20 14:30,10.928
2013-05-20 14:40,10.928
2013-05-20 14:50,10.928
2013-05-20 15:00,10.928
2013-05-20 15:10,10.928
2013-05-20 15:20,10.928
2013-05-20 15:30,10.928
2013-05-20 15:40,10.928
2013-05-20 15:50,10.928
2013-05-20 16:00,10.928
2013-05-20 16:10,10.896
