Estación: ,ConchosOb,Parámetro: ,TempAire
Longitud: ,106° 21' 14.0'',Latitud:,26° 56' 58.9''

Fecha,Valor
2012-12-02 15:20,27.6
2012-12-02 15:30,27.1
2012-12-02 15:40,27.3
2012-12-02 15:50,27.2
2012-12-02 16:00,26.8
2012-12-02 16:10,26.4
2012-12-02 16:20,26.3
2012-12-02 16:30,25.3
2012-12-02 16:40,24.7
2012-12-02 16:50,23.9
2012-12-02 17:00,22.7
2012-12-02 17:10,21.6
2012-12-02 17:20,20.2
2012-12-02 17:30,19.6
2012-12-02 17:40,19.3
2012-12-02 17:50,19
2012-12-02 18:00,19
2012-12-02 18:10,18.7
2012-12-02 18:20,19.1
2012-12-02 18:30,18.8
2012-12-02 18:40,18.8
2012-12-02 18:50,17.8
2012-12-02 19:00,16.1
2012-12-02 19:10,16.2
2012-12-02 19:20,15.7
2012-12-02 19:30,16
2012-12-02 19:40,16.1
2012-12-02 19:50,16.4
2012-12-02 20:00,16.4
2012-12-02 20:10,16
2012-12-02 20:20,15.9
2012-12-02 20:30,16.5
2012-12-02 20:40,16.9
2012-12-02 20:50,17.4
2012-12-02 21:00,17.1
2012-12-02 21:10,17.2
2012-12-02 21:20,16.9
2012-12-02 21:30,16.7
2012-12-02 21:40,15.5
2012-12-02 21:50,15.4
2012-12-02 22:00,14.9
2012-12-02 22:10,14.7
2012-12-02 22:20,14.9
2012-12-02 22:30,14.3
2012-12-02 22:40,15.1
2012-12-02 22:50,14.7
2012-12-02 23:00,12.5
2012-12-02 23:10,11.7
2012-12-02 23:20,11.3
2012-12-02 23:30,10.9
2012-12-02 23:40,11.3
2012-12-02 23:50,10.8
2012-12-03 00:00,11.5
2012-12-03 00:10,11.7
2012-12-03 00:20,12.2
2012-12-03 00:30,12.7
2012-12-03 00:40,12.5
2012-12-03 00:50,12.6
2012-12-03 01:00,12.5
2012-12-03 01:10,11.8
2012-12-03 01:20,11.5
2012-12-03 01:30,11.6
2012-12-03 01:40,11.9
2012-12-03 01:50,11.6
2012-12-03 02:00,10.8
2012-12-03 02:10,11
2012-12-03 02:20,11.1
2012-12-03 02:30,11.3
2012-12-03 02:40,10.8
2012-12-03 02:50,10.1
2012-12-03 03:00,9.8
2012-12-03 03:10,9.4
2012-12-03 03:20,9.3
2012-12-03 03:30,9.4
2012-12-03 03:40,8.9
2012-12-03 03:50,9.1
